,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
701,,1930-10-20,, ,Broadway,Original Production Production,,,Unknown,Canaries Sometimes Sing,Play, Fulton Theatre,"         Fulton Theatre (New York, NY) 210 W. 46th St. "
702,1930-06-19,1930-06-06,, ,Broadway,,,,Unknown,Change Your Luck,Musical, George M. Cohan's Theatre,"         George M. Cohan's Theatre (New York, NY) 1482 Broadway at 43rd St. "
703,,1930-01-07,, ,Broadway,,,,Unknown,Children of Darkness,, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. "
704,,1930-09-18,, ,Broadway,Original Production Production,,,Unknown,Cinderelative,Play, Comedy Theatre,"         Comedy Theatre (New York, NY) 110 W. 41st St. "
705,,1930-04-29,, ,Broadway,Original Production Production,,,Unknown,Courtesan,Play, President Theatre,"         President Theatre (New York, NY) 247 W. 48th St. "
706,,1930-08-05,, ,Broadway,Original Production Production,,,Unknown,Dancing Partner,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. "
707,,1930-03-25,, ,Broadway,Original Production Production,,,Unknown,Dear Old England,Play, Ritz Theatre,"         Ritz Theatre (New York, NY) 219 W. 48th St. "
708,,1930-02-04,, ,Broadway,Original Production Production,,,Unknown,Dishonored Lady,Play, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
709,,1930-04-19,, ,Broadway,Original Production Production,,,Unknown,Dora Mobridge,Play, Little Theatre,"         Little Theatre (New York, NY) 240 W. 44th St. "
710,,1930-07-01,,1,Broadway,,,,Unknown,Earl Carroll's Vanities [1930],, New Amsterdam Theatre,"         New Amsterdam Theatre (New York, NY) 214 West 42nd St. "
711,,1930-12-26,, ,Broadway,Revival Production,,,Unknown,Electra,Play, New Yorker Theatre,"         New Yorker Theatre (New York, NY) 254 W. 54th St. "
712,,1930-11-03,, ,Broadway,Original Production Production,,,Unknown,Elizabeth the Queen,Play, Guild Theatre,"         Guild Theatre (New York, NY) 245 W. 52nd St. "
713,,1930-01-16,, ,Broadway,Original Production Production,,,Unknown,Everything's Jake,Play, Assembly Theatre,"         Assembly Theatre (New York, NY) 104 W. 39th St. "
714,1930-05-09,1930-05-09,, ,Broadway,Original Production Production,,,Unknown,Eyes,Play, Waldorf Theatre,"         Waldorf Theatre (New York, NY) 116 W. 50th St. "
715,,1930-06-20,, ,Broadway,Original Production Production,,,Unknown,Find the Fox,Play, Wallack's Theatre,"         Wallack's Theatre (New York, NY) 254 W. 42nd St. "
716,1931-05-02,1930-09-23,,1,Broadway,Original Production Production,,,Open Run,Fine and Dandy,Musical, Erlanger Theatre,"         Erlanger Theatre (Philadelphia, PA) N 21st St. & Market St. Philadelphia, PA "
717,,1930-11-26,, ,Broadway,Original Production Production,,,Unknown,First Night,Play, Eltinge 42nd Street Theatre,"         Eltinge 42nd Street Theatre (New York, NY) 236 W. 42nd St. "
718,,1930-12-30,, ,Broadway,Original Production Production,,,Unknown,Five Star Final,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. "
719,1930-05-15,1930-05-15,, ,Broadway,Original Production Production,,,Unknown,Flying Blind,Play, Waldorf Theatre,"         Waldorf Theatre (New York, NY) 116 W. 50th St. "
720,1931-01-03,1930-03-03,,1,Broadway,Original Production Production,,,Limited Run,Flying High,Musical, Apollo Theatre,"         Apollo Theatre (London, ) 29 Shaftesbury Avenue London, "
721,,1930-09-25,, ,Broadway,Original Production Production,,,Unknown,Frankie and Johnnie,Play, Theatre Republic,"         Theatre Republic (New York, NY) 207 W. 42nd "
722,,1930-02-25,, ,Broadway,Original Production Production,,,Unknown,Gala Night,Play, Erlanger's Theatre,"         Erlanger's Theatre (New York, NY) 246 W. 44th St. "
723,,1930-06-04,,1,Broadway,Revival Production,,,Open Run,Garrick Gaieties,Revue, Guild Theatre,"         Guild Theatre (New York, NY) 245 W. 52nd St. "
724,,1930-10-16,,1,Broadway,Original Production Production,,,Open Run,Garrick Gaieties,Revue, Guild Theatre,"         Guild Theatre (New York, NY) 245 W. 52nd St. "
725,,1930-01-29,, ,Broadway,Original Production Production,,,Unknown,General John Regan,Play, Irish Theatre,"         Irish Theatre (New York, NY) 7th Ave. South, near Christopher "
726,,1930-10-14,,1,Broadway,Original Production Production,,,Open Run,Girl Crazy,Musical, Alvin Theatre,"         Alvin Theatre (New York, NY) 250 W. 52nd St. "
727,,1930-05-13,, ,Broadway,Original Production Production,,,Unknown,Gold Braid,Play, Theatre Masque,"         Theatre Masque (New York, NY) 252 W. 45th St. "
728,,1930-11-13,, ,Broadway,Original Production Production,,,Unknown,Grand Hotel,Play, National Theatre,"         National Theatre (New York, NY) 208 W. 41st St. "
729,,1930-03-24,, ,Broadway,Revival Production,,,Unknown,Hamlet,Play, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
730,,1930-12-25,, ,Broadway,Revival Production,,,Unknown,Hamlet,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
731,,1930-11-15,,1,Broadway,Original Production Production,,,Unknown,"Hello, Paris",Musical, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
732,,1930-10-23,, ,Broadway,Original Production Production,,,Unknown,His Majesty's Car,Play, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. "
733,,1930-08-21,, ,Broadway,Original Production Production,,,Unknown,Hot Rhythm,Musical, Times Square Theatre,"         Times Square Theatre (New York, NY) 219 W. 42nd St. "
734,,1930-04-14,, ,Broadway,Original Production Production,,,Unknown,Hotel Universe,Play, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
735,,1930-03-31,, ,Broadway,Original Production Production,,,Unknown,House Afire,Play, Little Theatre,"         Little Theatre (New York, NY) 240 W. 44th St. "
736,,1930-03-20,, ,Broadway,Original Production Production,,,Unknown,I Want My Wife,Play, Liberty Theatre,"         Liberty Theatre (New York, NY) 234 West 42nd St. "
737,,1930-09-15,, ,Broadway,Original Production Production,,,Unknown,Insult,Play, 49th Street Theatre,"         49th Street Theatre (New York, NY) 235 W. 49th St. "
738,1930-05-17,1930-02-25,,1,Broadway,Original Production Production,,,Open Run,International Review,Musical, Majestic Theatre,"         Majestic Theatre (Broadway) (New York, NY) 245 West 44th St. "
739,,1930-02-10,, ,Broadway,Original Production Production,,,Unknown,It's A Grand Life,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. "
740,1930-05-10,1930-04-07,, ,Broadway,Original Production Production,,,Unknown,Jonica,Musical, Craig Theatre,"         Craig Theatre (New York, NY) 152 W. 54th St. "
741,,1930-01-20,, ,Broadway,Original Production Production,,,Unknown,Josef Suss,Play, Erlanger's Theatre,"         Erlanger's Theatre (New York, NY) 246 W. 44th St. "
742,,1930-02-12,, ,Broadway,Original Production Production,,,Unknown,Joseph,Play, Liberty Theatre,"         Liberty Theatre (New York, NY) 234 West 42nd St. "
743,,1930-03-24,, ,Broadway,Revival Production,,,Unknown,Julius Caesar,Play, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
744,,1930-12-25,, ,Broadway,Revival Production,,,Unknown,Julius Caesar,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
745,,1930-03-04,, ,Broadway,Original Production Production,,,Unknown,Kage-No-Chikara,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
746,1930-04-26,1930-04-19,, ,Broadway,Original Production Production,,,Unknown,Kilpatrick's Old-Time Minstrels,Musical, Royale Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
747,,1930-03-24,, ,Broadway,Revival Production,,,Unknown,King Lear,Play, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
748,,1930-12-25,, ,Broadway,Revival Production,,,Unknown,King Lear,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
749,,1930-03-24,, ,Broadway,Revival Production,,,Unknown,King Richard III,Play, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
750,,1930-12-25,, ,Broadway,Revival Production,,,Unknown,King Richard III,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
751,1930-05-13,1930-05-13,, ,Broadway,Original Production Production,,,Unknown,Kith and Kin,Play, Waldorf Theatre,"         Waldorf Theatre (New York, NY) 116 W. 50th St. "
752,,1930-03-04,, ,Broadway,Original Production Production,,,Unknown,Koi-No-Yozakura,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
753,1930-12-13,1930-07-28,, ,Broadway,Original Production Production,,,Unknown,Ladies All,Play, Morosco Theatre,"         Bijou Theatre (New York, NY) 209 W. 45th St. "
754,,1930-04-17,, ,Broadway,Original Production Production,,,Unknown,Lady Clara,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
755,,1930-03-08,, ,Broadway,Revival Production,,,Unknown,Launcelot and Elaine,Play, President Theatre,"         President Theatre (New York, NY) 247 W. 48th St. "
756,1930-05-06,1930-05-06,, ,Broadway,Original Production Production,,,Unknown,Legend,Play, Waldorf Theatre,"         Waldorf Theatre (New York, NY) 116 W. 50th St. "
757,,1930-05-19,, ,Broadway,Original Production Production,,,Unknown,Let and Sub-Let,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. "
758,,1930-10-22,,1,Broadway,Original Production Production,,,Open Run,Lew Leslie's Blackbirds,, Royale Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
759,,1930-12-22,, ,Broadway,Original Production Production,,,Unknown,Life is Like That,Play, Little Theatre,"         Little Theatre (New York, NY) 240 W. 44th St. "
760,,1930-11-10,, ,Broadway,Original Production Production,,,Unknown,Light Wines and Beer,Play, Waldorf Theatre,"         Waldorf Theatre (New York, NY) 116 W. 50th St. "
761,,1930-04-21,, ,Broadway,Original Production Production,,,Unknown,Little Orchid Annie,Play, Eltinge 42nd Street Theatre,"         Eltinge 42nd Street Theatre (New York, NY) 236 W. 42nd St. "
762,,1930-04-09,, ,Broadway,Original Production Production,,,Unknown,Live and Learn,Play, Wallack's Theatre,"         Wallack's Theatre (New York, NY) 254 W. 42nd St. "
763,,1930-10-18,, ,Broadway,Original Production Production,,,Unknown,London Calling,Play, Little Theatre,"         Little Theatre (New York, NY) 240 W. 44th St. "
764,,1930-05-05,, ,Broadway,Original Production Production,,,Unknown,Lost Sheep,Play, Selwyn Theatre,"         Selwyn Theatre (New York, NY) 229 W. 42nd St. "
765,,1930-03-12,, ,Broadway,Original Production Production,,,Unknown,"Love, Honor and Betray",Play, Eltinge 42nd Street Theatre,"         Eltinge 42nd Street Theatre (New York, NY) 236 W. 42nd St. "
766,,1930-09-17,,1,Broadway,Original Production Production,,,Open Run,Luana,Musical, Hammerstein's Theatre,"         Hammerstein's Theatre (New York, NY) 1697 Broadway at W. 53rd St. "
